filename,timestamp
../output/experiment_E1/images/frame_0.jpg,2025-07-25 14:15:15
../output/experiment_E1/images/frame_1.jpg,2025-07-25 14:15:17
../output/experiment_E1/images/frame_2.jpg,2025-07-25 14:15:19
../output/experiment_E1/images/frame_3.jpg,2025-07-25 14:15:21
../output/experiment_E1/images/frame_4.jpg,2025-07-25 14:15:24
../output/experiment_E1/images/frame_5.jpg,2025-07-25 14:15:26
../output/experiment_E1/images/frame_6.jpg,2025-07-25 14:15:28
../output/experiment_E1/images/frame_7.jpg,2025-07-25 14:15:30
../output/experiment_E1/images/frame_8.jpg,2025-07-25 14:15:32
../output/experiment_E1/images/frame_9.jpg,2025-07-25 14:15:35
../output/experiment_E1/images/frame_10.jpg,2025-07-25 14:15:37
../output/experiment_E1/images/frame_11.jpg,2025-07-25 14:15:39
../output/experiment_E1/images/frame_12.jpg,2025-07-25 14:15:41
../output/experiment_E1/images/frame_13.jpg,2025-07-25 14:15:43
../output/experiment_E1/images/frame_14.jpg,2025-07-25 14:15:45
../output/experiment_E1/images/frame_15.jpg,2025-07-25 14:15:48
../output/experiment_E1/images/frame_16.jpg,2025-07-25 14:15:50
../output/experiment_E1/images/frame_17.jpg,2025-07-25 14:15:52
../output/experiment_E1/images/frame_18.jpg,2025-07-25 14:15:54
../output/experiment_E1/images/frame_19.jpg,2025-07-25 14:15:56
../output/experiment_E1/images/frame_20.jpg,2025-07-25 14:15:59
../output/experiment_E1/images/frame_21.jpg,2025-07-25 14:16:01
../output/experiment_E1/images/frame_22.jpg,2025-07-25 14:16:03
../output/experiment_E1/images/frame_23.jpg,2025-07-25 14:16:05
../output/experiment_E1/images/frame_24.jpg,2025-07-25 14:16:07
../output/experiment_E1/images/frame_25.jpg,2025-07-25 14:16:10
../output/experiment_E1/images/frame_26.jpg,2025-07-25 14:16:12
../output/experiment_E1/images/frame_27.jpg,2025-07-25 14:16:14
../output/experiment_E1/images/frame_28.jpg,2025-07-25 14:16:16
../output/experiment_E1/images/frame_29.jpg,2025-07-25 14:16:18
../output/experiment_E1/images/frame_30.jpg,2025-07-25 14:16:20
../output/experiment_E1/images/frame_31.jpg,2025-07-25 14:16:23
../output/experiment_E1/images/frame_32.jpg,2025-07-25 14:16:25
../output/experiment_E1/images/frame_33.jpg,2025-07-25 14:16:27
../output/experiment_E1/images/frame_34.jpg,2025-07-25 14:16:29
../output/experiment_E1/images/frame_35.jpg,2025-07-25 14:16:31
../output/experiment_E1/images/frame_36.jpg,2025-07-25 14:16:34
../output/experiment_E1/images/frame_37.jpg,2025-07-25 14:16:36
../output/experiment_E1/images/frame_38.jpg,2025-07-25 14:16:38
../output/experiment_E1/images/frame_39.jpg,2025-07-25 14:16:40
../output/experiment_E1/images/frame_40.jpg,2025-07-25 14:16:42
../output/experiment_E1/images/frame_41.jpg,2025-07-25 14:16:45
../output/experiment_E1/images/frame_42.jpg,2025-07-25 14:16:47
../output/experiment_E1/images/frame_43.jpg,2025-07-25 14:16:49
../output/experiment_E1/images/frame_44.jpg,2025-07-25 14:16:51
../output/experiment_E1/images/frame_45.jpg,2025-07-25 14:16:53
../output/experiment_E1/images/frame_46.jpg,2025-07-25 14:16:55
../output/experiment_E1/images/frame_47.jpg,2025-07-25 14:16:58
../output/experiment_E1/images/frame_48.jpg,2025-07-25 14:17:00
../output/experiment_E1/images/frame_49.jpg,2025-07-25 14:17:02
../output/experiment_E1/images/frame_50.jpg,2025-07-25 14:17:04
../output/experiment_E1/images/frame_51.jpg,2025-07-25 14:17:06
../output/experiment_E1/images/frame_52.jpg,2025-07-25 14:17:09
../output/experiment_E1/images/frame_53.jpg,2025-07-25 14:17:11
../output/experiment_E1/images/frame_54.jpg,2025-07-25 14:17:13
../output/experiment_E1/images/frame_55.jpg,2025-07-25 14:17:15
../output/experiment_E1/images/frame_56.jpg,2025-07-25 14:17:17
../output/experiment_E1/images/frame_57.jpg,2025-07-25 14:17:20
../output/experiment_E1/images/frame_58.jpg,2025-07-25 14:17:22
../output/experiment_E1/images/frame_59.jpg,2025-07-25 14:17:24
../output/experiment_E1/images/frame_60.jpg,2025-07-25 14:17:26
../output/experiment_E1/images/frame_61.jpg,2025-07-25 14:17:28
../output/experiment_E1/images/frame_62.jpg,2025-07-25 14:17:30
../output/experiment_E1/images/frame_63.jpg,2025-07-25 14:17:33
../output/experiment_E1/images/frame_64.jpg,2025-07-25 14:17:35
../output/experiment_E1/images/frame_65.jpg,2025-07-25 14:17:37
../output/experiment_E1/images/frame_66.jpg,2025-07-25 14:17:39
../output/experiment_E1/images/frame_67.jpg,2025-07-25 14:17:41
../output/experiment_E1/images/frame_68.jpg,2025-07-25 14:17:44
../output/experiment_E1/images/frame_69.jpg,2025-07-25 14:17:46
../output/experiment_E1/images/frame_70.jpg,2025-07-25 14:17:48
../output/experiment_E1/images/frame_71.jpg,2025-07-25 14:17:50
../output/experiment_E1/images/frame_72.jpg,2025-07-25 14:17:52
../output/experiment_E1/images/frame_73.jpg,2025-07-25 14:17:55
../output/experiment_E1/images/frame_74.jpg,2025-07-25 14:17:57
../output/experiment_E1/images/frame_75.jpg,2025-07-25 14:17:59
../output/experiment_E1/images/frame_76.jpg,2025-07-25 14:18:01
../output/experiment_E1/images/frame_77.jpg,2025-07-25 14:18:03
../output/experiment_E1/images/frame_78.jpg,2025-07-25 14:18:05
../output/experiment_E1/images/frame_79.jpg,2025-07-25 14:18:08
../output/experiment_E1/images/frame_80.jpg,2025-07-25 14:18:10
../output/experiment_E1/images/frame_81.jpg,2025-07-25 14:18:12
../output/experiment_E1/images/frame_82.jpg,2025-07-25 14:18:14
../output/experiment_E1/images/frame_83.jpg,2025-07-25 14:18:16
../output/experiment_E1/images/frame_84.jpg,2025-07-25 14:18:19
../output/experiment_E1/images/frame_85.jpg,2025-07-25 14:18:21
../output/experiment_E1/images/frame_86.jpg,2025-07-25 14:18:23
../output/experiment_E1/images/frame_87.jpg,2025-07-25 14:18:25
../output/experiment_E1/images/frame_88.jpg,2025-07-25 14:18:27
../output/experiment_E1/images/frame_89.jpg,2025-07-25 14:18:29
../output/experiment_E1/images/frame_90.jpg,2025-07-25 14:18:32
../output/experiment_E1/images/frame_91.jpg,2025-07-25 14:18:34
../output/experiment_E1/images/frame_92.jpg,2025-07-25 14:18:36
../output/experiment_E1/images/frame_93.jpg,2025-07-25 14:18:38
../output/experiment_E1/images/frame_94.jpg,2025-07-25 14:18:40
../output/experiment_E1/images/frame_95.jpg,2025-07-25 14:18:43
../output/experiment_E1/images/frame_96.jpg,2025-07-25 14:18:45
../output/experiment_E1/images/frame_97.jpg,2025-07-25 14:18:47
../output/experiment_E1/images/frame_98.jpg,2025-07-25 14:18:49
../output/experiment_E1/images/frame_99.jpg,2025-07-25 14:18:51
../output/experiment_E1/images/frame_100.jpg,2025-07-25 14:18:54
../output/experiment_E1/images/frame_101.jpg,2025-07-25 14:18:56
../output/experiment_E1/images/frame_102.jpg,2025-07-25 14:18:58
../output/experiment_E1/images/frame_103.jpg,2025-07-25 14:19:00
../output/experiment_E1/images/frame_104.jpg,2025-07-25 14:19:02
../output/experiment_E1/images/frame_105.jpg,2025-07-25 14:19:04
../output/experiment_E1/images/frame_106.jpg,2025-07-25 14:19:07
../output/experiment_E1/images/frame_107.jpg,2025-07-25 14:19:09
../output/experiment_E1/images/frame_108.jpg,2025-07-25 14:19:11
../output/experiment_E1/images/frame_109.jpg,2025-07-25 14:19:13
../output/experiment_E1/images/frame_110.jpg,2025-07-25 14:19:15
../output/experiment_E1/images/frame_111.jpg,2025-07-25 14:19:18
../output/experiment_E1/images/frame_112.jpg,2025-07-25 14:19:20
../output/experiment_E1/images/frame_113.jpg,2025-07-25 14:19:22
../output/experiment_E1/images/frame_114.jpg,2025-07-25 14:19:24
../output/experiment_E1/images/frame_115.jpg,2025-07-25 14:19:26
../output/experiment_E1/images/frame_116.jpg,2025-07-25 14:19:29
../output/experiment_E1/images/frame_117.jpg,2025-07-25 14:19:31
../output/experiment_E1/images/frame_118.jpg,2025-07-25 14:19:33
../output/experiment_E1/images/frame_119.jpg,2025-07-25 14:19:35
../output/experiment_E1/images/frame_120.jpg,2025-07-25 14:19:37
../output/experiment_E1/images/frame_121.jpg,2025-07-25 14:19:40
../output/experiment_E1/images/frame_122.jpg,2025-07-25 14:19:42
