filename,timestamp
../output/experiment_C4/images/frame_0000.jpg,2025-10-14 16:11:46
../output/experiment_C4/images/frame_0001.jpg,2025-10-14 16:11:48
../output/experiment_C4/images/frame_0002.jpg,2025-10-14 16:11:50
../output/experiment_C4/images/frame_0003.jpg,2025-10-14 16:11:53
../output/experiment_C4/images/frame_0004.jpg,2025-10-14 16:11:55
../output/experiment_C4/images/frame_0005.jpg,2025-10-14 16:11:57
../output/experiment_C4/images/frame_0006.jpg,2025-10-14 16:11:59
../output/experiment_C4/images/frame_0007.jpg,2025-10-14 16:12:01
../output/experiment_C4/images/frame_0008.jpg,2025-10-14 16:12:04
../output/experiment_C4/images/frame_0009.jpg,2025-10-14 16:12:06
../output/experiment_C4/images/frame_0010.jpg,2025-10-14 16:12:08
../output/experiment_C4/images/frame_0011.jpg,2025-10-14 16:12:10
../output/experiment_C4/images/frame_0012.jpg,2025-10-14 16:12:12
../output/experiment_C4/images/frame_0013.jpg,2025-10-14 16:12:14
../output/experiment_C4/images/frame_0014.jpg,2025-10-14 16:12:17
../output/experiment_C4/images/frame_0015.jpg,2025-10-14 16:12:19
../output/experiment_C4/images/frame_0016.jpg,2025-10-14 16:12:21
../output/experiment_C4/images/frame_0017.jpg,2025-10-14 16:12:23
../output/experiment_C4/images/frame_0018.jpg,2025-10-14 16:12:25
../output/experiment_C4/images/frame_0019.jpg,2025-10-14 16:12:28
../output/experiment_C4/images/frame_0020.jpg,2025-10-14 16:12:30
../output/experiment_C4/images/frame_0021.jpg,2025-10-14 16:12:32
../output/experiment_C4/images/frame_0022.jpg,2025-10-14 16:12:34
../output/experiment_C4/images/frame_0023.jpg,2025-10-14 16:12:36
../output/experiment_C4/images/frame_0024.jpg,2025-10-14 16:12:39
../output/experiment_C4/images/frame_0025.jpg,2025-10-14 16:12:41
../output/experiment_C4/images/frame_0026.jpg,2025-10-14 16:12:43
../output/experiment_C4/images/frame_0027.jpg,2025-10-14 16:12:45
../output/experiment_C4/images/frame_0028.jpg,2025-10-14 16:12:47
../output/experiment_C4/images/frame_0029.jpg,2025-10-14 16:12:49
../output/experiment_C4/images/frame_0030.jpg,2025-10-14 16:12:52
../output/experiment_C4/images/frame_0031.jpg,2025-10-14 16:12:54
../output/experiment_C4/images/frame_0032.jpg,2025-10-14 16:12:56
../output/experiment_C4/images/frame_0033.jpg,2025-10-14 16:12:58
../output/experiment_C4/images/frame_0034.jpg,2025-10-14 16:13:00
