filename,timestamp
../output/initialconditions_I6/images/frame_0000.jpg,2025-09-10 17:27:50
../output/initialconditions_I6/images/frame_0001.jpg,2025-09-10 17:27:52
../output/initialconditions_I6/images/frame_0002.jpg,2025-09-10 17:27:53
../output/initialconditions_I6/images/frame_0003.jpg,2025-09-10 17:27:54
../output/initialconditions_I6/images/frame_0004.jpg,2025-09-10 17:27:55
../output/initialconditions_I6/images/frame_0005.jpg,2025-09-10 17:27:56
../output/initialconditions_I6/images/frame_0006.jpg,2025-09-10 17:27:58
../output/initialconditions_I6/images/frame_0007.jpg,2025-09-10 17:27:59
../output/initialconditions_I6/images/frame_0008.jpg,2025-09-10 17:28:00
../output/initialconditions_I6/images/frame_0009.jpg,2025-09-10 17:28:01
../output/initialconditions_I6/images/frame_0010.jpg,2025-09-10 17:28:02
../output/initialconditions_I6/images/frame_0011.jpg,2025-09-10 17:28:03
../output/initialconditions_I6/images/frame_0012.jpg,2025-09-10 17:28:05
../output/initialconditions_I6/images/frame_0013.jpg,2025-09-10 17:28:06
../output/initialconditions_I6/images/frame_0014.jpg,2025-09-10 17:28:07
../output/initialconditions_I6/images/frame_0015.jpg,2025-09-10 17:28:08
../output/initialconditions_I6/images/frame_0016.jpg,2025-09-10 17:28:09
../output/initialconditions_I6/images/frame_0017.jpg,2025-09-10 17:28:11
../output/initialconditions_I6/images/frame_0018.jpg,2025-09-10 17:28:12
../output/initialconditions_I6/images/frame_0019.jpg,2025-09-10 17:28:13
../output/initialconditions_I6/images/frame_0020.jpg,2025-09-10 17:28:14
../output/initialconditions_I6/images/frame_0021.jpg,2025-09-10 17:28:15
../output/initialconditions_I6/images/frame_0022.jpg,2025-09-10 17:28:17
../output/initialconditions_I6/images/frame_0023.jpg,2025-09-10 17:28:18
../output/initialconditions_I6/images/frame_0024.jpg,2025-09-10 17:28:19
../output/initialconditions_I6/images/frame_0025.jpg,2025-09-10 17:28:20
../output/initialconditions_I6/images/frame_0026.jpg,2025-09-10 17:28:21
../output/initialconditions_I6/images/frame_0027.jpg,2025-09-10 17:28:22
../output/initialconditions_I6/images/frame_0028.jpg,2025-09-10 17:28:24
../output/initialconditions_I6/images/frame_0029.jpg,2025-09-10 17:28:25
../output/initialconditions_I6/images/frame_0030.jpg,2025-09-10 17:28:26
../output/initialconditions_I6/images/frame_0031.jpg,2025-09-10 17:28:27
../output/initialconditions_I6/images/frame_0032.jpg,2025-09-10 17:28:28
../output/initialconditions_I6/images/frame_0033.jpg,2025-09-10 17:28:30
../output/initialconditions_I6/images/frame_0034.jpg,2025-09-10 17:28:31
../output/initialconditions_I6/images/frame_0035.jpg,2025-09-10 17:28:32
../output/initialconditions_I6/images/frame_0036.jpg,2025-09-10 17:28:33
../output/initialconditions_I6/images/frame_0037.jpg,2025-09-10 17:28:34
../output/initialconditions_I6/images/frame_0038.jpg,2025-09-10 17:28:35
../output/initialconditions_I6/images/frame_0039.jpg,2025-09-10 17:28:37
../output/initialconditions_I6/images/frame_0040.jpg,2025-09-10 17:28:38
../output/initialconditions_I6/images/frame_0041.jpg,2025-09-10 17:28:39
../output/initialconditions_I6/images/frame_0042.jpg,2025-09-10 17:28:40
../output/initialconditions_I6/images/frame_0043.jpg,2025-09-10 17:28:41
../output/initialconditions_I6/images/frame_0044.jpg,2025-09-10 17:28:43
